'Letter', 'Count', 'Percentage'
'u', 892, 7.778165329612836
'v', 206, 1.7963027554935471
'w', 3, 0.02615974886641088
'x', 8, 0.06975933031042902
'y', 21, 0.18311824206487617
'z', 176, 1.5347052668294385
'Letter', 'Count', 'Percentage'
'a', 474, 4.13324032089292
'b', 2, 0.017439832577607256
'c', 876, 7.638646668991978
'd', 547, 4.769794209975585
'e', 2216, 19.32333449598884
'f', 15, 0.1307987443320544
'g', 254, 2.2148587373561215
'h', 109, 0.9504708754795954
'i', 32, 0.2790373212417161
'k', 40, 0.3487966515521451
'l', 725, 6.321939309382629
'm', 557, 4.85699337286362
'n', 1015, 8.850715033135682
'o', 27, 0.23543773979769794
'p', 57, 0.49703522846180676
'r', 665, 5.7987443320544125
's', 1556, 13.568189745378445
't', 617, 5.380188350191839
'u', 3, 0.02615974886641088
'v', 1, 0.008719916288803628
'w', 9, 0.07847924659923265
'x', 35, 0.30519707010812697
'y', 1635, 14.257063132193931
'z', 1, 0.008719916288803628
